2021-07-23 04:01:59.588307;А107, Moskovskaya oblast', Rusya, 142410;55.771491951590775;37.843265533447266;55.822303483561456;38.42445810755404;36.77491790508349
2021-07-23 04:10:29.617302;А107, Moskovskaya oblast', Rusya, 142410;55.771491951590775;37.843265533447266;55.822303483561456;38.42445810755404;36.77491790508349
2021-07-23 04:10:39.706820;А107, Moskovskaya oblast', Rusya, 142410;55.771491951590775;37.843265533447266;55.822303483561456;38.42445810755404;36.77491790508349
2021-07-23 15:25:59.086993;Pushkinsky District, Moskova Oblastı, Rusya, 141273;55.828480188357496;37.83060550689697;56.11997000000008;37.99410000000006;33.98066600712864
2021-07-23 15:26:44.276160;Ярославское ш., 47 км, Московская обл., 141273;55.83252523369333;37.82290895723;56.10948999231192;37.964559988102195;32.04265924084128
2021-07-23 15:35:18.326648;А107, Moskovskaya oblast', Rusya, 142410;55.771491951590775;37.843265533447266;55.822303483561456;38.42445810755404;36.77491790508349
2021-07-23 21:22:58.327811;А107, Moskovskaya oblast', Rusya, 142410;55.771491951590775;37.843265533447266;55.822303483561456;38.42445810755404;36.77491790508349
2021-07-23 21:32:57.292108;;55.74564187959057;37.36990928649902;44.93032000000005;7.530700000000024;2408.874275100674
2021-07-23 21:33:42.274095;А107, Moskovskaya oblast', Rusya, 142410;55.771491951590775;37.843265533447266;55.822303483561456;38.42445810755404;36.77491790508349
2021-07-23 22:55:51.093342;İstanbul;55.5982563710756;37.50758171081543;41.01384000000007;28.94966000000005;1738.244402607931
2021-07-23 22:56:19.640644;123;55.6584392820345;37.83940315246581;34.91362650000008;137.1187596300001;7401.869471352078
2021-07-23 22:56:56.621932;qweqwe;55.576137028820476;37.59547233581543;-31.69044999999994;28.632220000000075;9743.814825270625
2021-07-23 23:37:22.775324;Moscow;55.75696000000005;37.61502000000007;55.75696000000005;37.61502000000007;0.0
2021-07-23 23:53:22.379709;А107, Moskovskaya oblast', Rusya, 142410;55.771491951590775;37.843265533447266;55.822303483561456;38.42445810755404;36.77491790508349
2021-07-23 23:54:59.096006;А107, Moskovskaya oblast', Rusya, 142410;55.771491951590775;37.843265533447266;55.822303483561456;38.42445810755404;36.77491790508349
2021-07-23 23:59:32.787853;А107, Moskovskaya oblast', Rusya, 142410;55.771491951590775;37.843265533447266;55.822303483561456;38.42445810755404;36.77491790508349
2021-07-24 02:28:33.057602;;55.74564187959057;37.36990928649902;44.93032000000005;7.530700000000024;2408.874275100674
2021-07-24 02:28:51.283244;;55.74564187959057;37.36990928649902;44.93032000000005;7.530700000000024;2408.874275100674
2021-07-24 02:30:16.479136;;55.74564187959057;37.36990928649902;44.93032000000005;7.530700000000024;2408.874275100674
2021-07-24 02:30:50.578459;;55.74564187959057;37.36990928649902;44.93032000000005;7.530700000000024;2408.874275100674
2021-07-24 02:31:14.538887;;55.74564187959057;37.36990928649902;44.93032000000005;7.530700000000024;2408.874275100674
2021-07-24 02:32:43.009848;;55.74564187959057;37.36990928649902;44.93032000000005;7.530700000000024;2408.874275100674
2021-07-24 02:33:42.606627;;55.74564187959057;37.36990928649902;44.93032000000005;7.530700000000024;2408.874275100674
2021-07-24 02:36:03.508387;;55.74564187959057;37.36990928649902;44.93032000000005;7.530700000000024;2408.874275100674
